COUNTRY,TYPE,UNIT NAME,UNIT NAME2,ARMY-DIV,SIZE,ICON1,ICON2,ATTACK1,ATTACK2,DEFENSE1,DEFENSE2,MOVEMENT1,MOVEMENT2,WHITE STAR,BLACK STAR,YELLOW STAR,BLUE STAR
DE,GU,734,,104,III,De-inf.svg,,4,2,,,4,4,,,,
DE,GU,737,,107,III,De-inf.svg,,4,2,,,4,4,,,,
DE,GU,749,,107,III,De-inf.svg,,4,2,,,4,4,,,,
DE,GU,891,,264,III,De-inf.svg,,3,2,,,4,4,,,,
DE,GU,892,,264,III,De-inf.svg,,3,2,,,4,4,,,,
DE,GU,893,,264,III,De-inf.svg,,3,2,,,4,4,,,,
DE,GU,522,,297,III,De-inf.svg,,3,2,,,4,4,,,,
DE,GU,523,,297,III,De-inf.svg,,3,2,,,4,4,,,,
DE,GU,524,,297,III,De-inf.svg,,3,2,,,4,4,,,,
DE,GU,869,,356,III,De-inf.svg,,3,2,,,4,4,,,,
DE,GU,870,,356,III,De-inf.svg,,3,2,,,4,4,,,,
DE,GU,871,,356,III,De-inf.svg,,3,2,,,4,4,,,,
DE,GU,Steyer,,,III,De-inf-mot.svg,,3,2,,,7,7,,,,
DE,GU,art./XCI,,,X,de-art-face-150mm-mot-2.svg,De-art-back-150mm-mot-2.svg,3,0,2,1,0,7,,,,
DE,GU,art./LXVIII,,,X,de-art-face-150mm-mot-2.svg,De-art-back-150mm-mot-2.svg,3,0,2,1,0,7,,,,
DE,GU,art./XXXIVV,,,X,de-art-face-150mm-mot-2.svg,De-art-back-150mm-mot-2.svg,3,0,2,1,0,7,,,,
DE,GU,191,,,X,De-stugIV-2.svg,,3,2,,,8,8,,,1,
DE,GU,261,,,X,De-stugIV-2.svg,,3,2,,,8,8,,,1,
HU,GU,Balkay,,,III,Hu-inf.svg,,3,2,,,4,4,,,,
HU,GU,20 Hetzer,,,II,Hu-hetzer.svg,,3,2,,,8,8,1,,,
UT,GU,3,,,XX,Ut-inf.svg,,2,1,,,4,4,,,,
UT,GU,5,,,XX,Ut-inf.svg,,2,1,,,4,4,,,,
UT,GU,7,,,XX,Ut-inf.svg,,2,1,,,4,4,,,,
UT,GU,Daruvar,,,III,Ut-inf.svg,empty.svg,1,0,,,2,2,,,,
UT,GU,Nasice,,,III,Ut-inf.svg,empty.svg,1,0,,,2,2,,,,
UT,GU,Virovitica,,,III,Ut-inf.svg,empty.svg,1,0,,,2,2,,,,
UT,GU,Podravska,Satina,,III,Ut-inf.svg,empty.svg,1,0,,,2,2,,,,
UT,GU,Pozega,,,III,Ut-inf.svg,empty.svg,1,0,,,2,2,,,,
UT,GU,Pakrac,,,III,Ut-inf.svg,empty.svg,1,0,,,2,2,,,,
UT,GU,Okucani,,,III,Ut-inf.svg,empty.svg,1,0,,,2,2,,,,
JU,HQ,Sztab,,1,,Ju-hq-tito.svg,,,,,,,,,,,
JU,HQ,Sztab,,VI,,Ju-hq-tito.svg,,,,,,,,,,,
JU,HQ,Sztab,Partyzanci,X,,Ju-hq-tito.svg,,,,,,,,,,,
JU,HQ,Sztab,Partyzanci,XII,,Ju-hq-tito.svg,,,,,,,,,,,
JU,GU,12,,12,X,Ju-part.svg,empty.svg,1,0,,,3,3,,,,
JU,GU,Osijecka,,12,X,Ju-part.svg,empty.svg,1,0,,,3,3,,,,
JU,GU,Czeska,,12,X,Ju-part.svg,empty.svg,1,0,,,3,3,,,,
JU,GU,21,,28,X,Ju-part.svg,empty.svg,1,0,,,3,3,,,,
JU,GU,17,,28,X,Ju-part.svg,empty.svg,1,0,,,3,3,,,,
JU,GU,Brodzka,,28,X,Ju-part.svg,empty.svg,1,0,,,3,3,,,,
JU,GU,Matja,Gubec,32,X,Ju-part.svg,empty.svg,1,0,,,3,3,,,,
JU,GU,Braca,Radic,32,X,Ju-part.svg,empty.svg,1,0,,,3,3,,,,
JU,GU,1,,33,X,Ju-part.svg,empty.svg,1,0,,,3,3,,,,
JU,GU,2,,33,X,Ju-part.svg,empty.svg,1,0,,,3,3,,,,
JU,GU,1,,1,X,Ju-inf.svg,,3,1,,,4,4,,,,
JU,GU,2,,1,X,Ju-inf.svg,,3,1,,,4,4,,,,
JU,GU,1,,6,X,Ju-inf.svg,,3,1,,,4,4,,,,
JU,GU,2,,6,X,Ju-inf.svg,,3,1,,,4,4,,,,
JU,GU,1,,5,X,Ju-inf.svg,,3,1,,,4,4,,,,
JU,GU,2,,5,X,Ju-inf.svg,,3,1,,,4,4,,,,
JU,GU,1,,11,X,Ju-inf.svg,,3,1,,,4,4,,,,
JU,GU,2,,11,X,Ju-inf.svg,,3,1,,,4,4,,,,
JU,GU,1,,16,X,Ju-inf.svg,,3,1,,,4,4,,,,
JU,GU,2,,16,X,Ju-inf.svg,,3,1,,,4,4,,,,
JU,GU,1,,21,X,Ju-inf.svg,,3,1,,,4,4,,,,
JU,GU,2,,21,X,Ju-inf.svg,,3,1,,,4,4,,,,
JU,GU,1,,36,X,Ju-inf.svg,,3,1,,,4,4,,,,
JU,GU,2,,36,X,Ju-inf.svg,,3,1,,,4,4,,,,
JU,GU,1,,51,X,Ju-inf.svg,,3,1,,,4,4,,,,
JU,GU,2,,51,X,Ju-inf.svg,,3,1,,,4,4,,,,
BG,HQ,Stoychev,,1,,Bg-hq-Stoychev.svg,,,,,,,,,,,
BG,GU,5,,1,XX,Bg-inf.svg,,6,3,,,4,4,,,,
BG,GU,8,,1,XX,Bg-inf.svg,,6,3,,,4,4,,,,
BG,GU,10,,1,XX,Bg-inf.svg,,6,3,,,4,4,,,,
BG,GU,11,,1,XX,Bg-inf.svg,,6,3,,,4,4,,,,
BG,GU,12,,1,XX,Bg-inf.svg,,6,3,,,4,4,,,,
BG,GU,16,,1,XX,Bg-inf.svg,,6,3,,,4,4,,,,
BG,GU,Rez.,,1,III,Bg-inf.svg,empty.svg,2,0,,,4,4,,,,
BG,GU,panc.,,1,II,De-pz4.svg,,3,2,,,8,8,,,,
RU,HQ,Skvirsky,,26,,Ru-hq.svg,,,,,,,,,,,
RU,GU,art.,,26,X,ru-art-face-ml20-mot.svg,ru-art-back-ml20-mot.svg,3,0,2,1,6,6,,,,
RU,GU,4 mot.,,26,X,ru-mot-m72.svg,,3,2,,,9,9,,,,
RU,GU,3S.Gw.,,26,XX,Ru-inf-gw.svg,,9,5,,,4,4,,,,
RU,GU,21,,26,XX,Ru-inf.svg,,8,4,,,4,4,,,,
RU,GU,74,,26,XX,Ru-inf.svg,,8,4,,,4,4,,,,
RU,GU,233,,26,XX,Ru-inf.svg,,8,4,,,4,4,,,,
RU,GU,209,,26,X,Ru-su-152.svg,,3,2,,,6,6,1,,2,
RU,GU,32 Zm.,,26,X,Ru-m16-2.svg,,7,4,,,8,8,,,,
RU,HQ,Trofimenko,,27,,Ru-hq.svg,,,,,,,,,,,
RU,GU,art.,,27,X,ru-art-face-ml20-mot.svg,ru-art-back-ml20-mot.svg,5,0,3,1,6,6,,,,
RU,GU,78,,27,XX,Ru-inf.svg,,7,4,,,4,4,,,,
RU,GU,163,,27,XX,Ru-inf.svg,,7,4,,,4,4,,,,
RU,GU,202,,27,XX,Ru-inf.svg,,7,4,,,4,4,,,,
RU,GU,206,,27,XX,Ru-inf.svg,,7,4,,,4,4,,,,
RU,GU,337,,27,XX,Ru-inf.svg,,7,4,,,4,4,,,,
RU,HQ,Zatevakhin,,9,,Ru-hq.svg,,,,,,,,,,,
RU,GU,1 art.,,9,X,ru-art-face-ml20-mot.svg,ru-art-back-ml20-mot.svg,5,0,3,1,6,6,,,,
RU,GU,3 art.,,9,X,ru-art-face-ml20-mot.svg,ru-art-back-ml20-mot.svg,5,0,3,1,6,6,,,,
RU,GU,2 art.,,9,X,ru-art-face-ml20-mot.svg,ru-art-back-ml20-mot.svg,5,0,3,1,6,6,,,,
RU,GU,4 art.,,9,X,ru-art-face-ml20-mot.svg,ru-art-back-ml20-mot.svg,5,0,3,1,6,6,,,,
RU,GU,panc.,,9,X,ru-su-122-2.svg,,3,2,,,6,6,1,,2,
RU,GU,98,,9,XX,Ru-inf-gw.svg,,9,5,,,4,4,,,,
RU,GU,99,,9,XX,Ru-inf-gw.svg,,9,5,,,4,4,,,,
RU,GU,101,,9,XX,Ru-inf-gw.svg,,9,5,,,4,4,,,,
RU,GU,103,,9,XX,Ru-inf-gw.svg,,9,5,,,4,4,,,,
RU,GU,104,,9,XX,Ru-inf-gw.svg,,9,5,,,4,4,,,,
RU,GU,105,,9,XX,Ru-inf-gw.svg,,9,5,,,4,4,,,,
RU,GU,106,,9,XX,Ru-inf-gw.svg,,9,5,,,4,4,,,,
RU,GU,107,,9,XX,Ru-inf-gw.svg,,9,5,,,4,4,,,,
RU,GU,114,,9,XX,Ru-inf-gw.svg,,9,5,,,4,4,,,,
